0	17243216110236.303	0.4062413039861202	0.44774792572105887	0.6093441327538522
1	-9099082.897639034	0.3067869980996515	0.5600553141050968	0.7105887001185301
2	-3913733.3071978465	0.2706546009069655	0.6042078229948636	0.7551363097589885
3	-7774466.147666617	0.25812308652770233	0.6305807981035164	0.7623468984591071
4	26057981.271095164	0.2461815608120021	0.6431252469379691	0.7817068352429869
5	-1674679165.9202394	0.23973380001824818	0.6409521928091663	0.787139470564994
6	-22248856.314573605	0.23350843432473836	0.6443105491900434	0.7908929276965626
7	-16382925.418112021	0.22799608856733963	0.6415448439352034	0.7999802449624653
8	-15852083.94477585	0.21984748825201259	0.6399644409324378	0.8061043065981824
9	-16082376.997616323	0.21608290863409196	0.635618332674832	0.815389174239431
10	-23219459.81195	0.2060548628167831	0.6627815092848676	0.8219083366258395
11	-33239061.363256495	0.1985699097095672	0.6554721453970762	0.8335638087712366
12	-50149582.50807099	0.1990405606103716	0.6509284867641248	0.8300079020150137
13	-52837604.57560143	0.19382841161521044	0.6555709205847491	0.836131963650731
14	-74520956.12888972	0.19398180256420705	0.6428289213749506	0.8387001185302252
15	-79086093.64694548	0.19032413869542786	0.6476689055709206	0.8388976689055708
