0	0.4895027111707964	0.7769656262346898
1	0.26586889408172615	0.8920387198735678
2	0.18864613751421236	0.9248320821809561
3	0.14286134811431017	0.9444883445278546
4	0.1172040171924197	0.9543658632951402
5	0.0980989403146198	0.962761754247333
6	0.08111914027377769	0.9692809166337416
7	0.07115671202004639	0.9725404978269458
8	0.06617260651595976	0.9763927301461872
9	0.05396155420144713	0.9809363887791386
10	0.03783618855863774	0.9871592256025286
11	0.035745268981150935	0.9873567759778743
12	0.03195796585787148	0.9895298301066772
13	0.026692944522619583	0.9904188067957329
14	0.021681287416070404	0.9929869616752272
15	0.02456315840785445	0.9916041090478072
16	0.027108072327889268	0.9909126827340972
17	0.024283080981116697	0.9913077834847885
18	0.024578978378562672	0.9924930857368629
19	0.028464387064628192	0.9911102331094429
20	0.020606151427072776	0.9927894112998814
21	0.022376006250558564	0.9919992097984985
22	0.011699969447186605	0.9966416436191228
23	0.020633146066622643	0.9930857368629
24	0.022455109893416095	0.9928881864875543
25	0.020448803566087144	0.9928881864875543
26	0.013109362817739023	0.9953575661793757
27	0.01282697449154158	0.9954563413670485
28	0.012562848601027726	0.9966416436191228
29	0.016496961124621092	0.9943698143026471
30	0.011567783209335917	0.9966416436191228
31	0.0118444287190556	0.9959502173054128
32	0.010378254938860366	0.9968391939944685
33	0.006803558410061814	0.9983208218095614
34	0.011088354079584885	0.9969379691821414
35	0.009413088989049986	0.99723429474516
36	0.007598952424566397	0.9980244962465428
37	0.007576345113749645	0.9975306203081785
38	0.007764648903646635	0.9977281706835243
39	0.01122338559363716	0.99723429474516
40	0.008944675732536093	0.9967404188067956
41	0.0063268168553774744	0.9982220466218885
42	0.006455315018668094	0.9982220466218885
43	0.007342969980502979	0.9981232714342156
44	0.006861157553421187	0.9985183721849071
45	0.006748832865271913	0.9982220466218885
46	0.007187132641573001	0.9981232714342156
47	0.0060088986502198636	0.9984195969972343
48	0.009302402888831298	0.9978269458711971
49	0.0060757682027669825	0.99861714737258
50	0.00498968061957873	0.9991110233109443

Loss_age: 0.2050  Acc_age: 0.9563
precision_g: [0.90551181 0.95899772 0.95910781]
recall_g: [0.91269841 0.96633512 0.94940202]
fscore_g: [0.90909091 0.96265244 0.95423024]
support_g: [ 126 1307 1087]

